master_id,recency,frequency,monetary,recency_score,frequency_score,monetary_score,rf_score,segment,categories
56478b08-9e63-11e9-9897-000d3a38a36f,206,7.0,905.4200000000001,2,5,4,25,cant_loose,"[AKTIFCOCUK, COCUK]"
56580f7c-a3eb-11e9-a2fc-000d3a38a36f,28,2.0,155.98,5,1,1,51,new_customers,[AKTIFCOCUK]
568e472e-9fb1-11e9-a2fc-000d3a38a36f,92,3.0,310.96,3,2,2,32,about_to_sleep,"[ERKEK, COCUK, KADIN]"
56a54414-af25-11e9-a2fc-000d3a38a36f,118,2.0,140.97,3,1,1,31,about_to_sleep,[ERKEK]
56b9f458-b061-11e9-9757-000d3a38a36f,152,7.0,548.93,2,5,3,25,cant_loose,[ERKEK]
56c7d6b6-2084-11ea-87bf-000d3a38a36f,274,8.0,878.34,1,5,4,15,cant_loose,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]"
56d3a540-d60b-11e9-93bc-000d3a38a36f,153,7.0,665.1800000000001,2,5,4,25,cant_loose,"[ERKEK, AKTIFSPOR]"
56d9a48a-5b09-11ea-9828-000d3a38a36f,14,2.0,377.11,5,1,2,51,new_customers,[AKTIFCOCUK]
56ddd00a-aff6-11e9-9757-000d3a38a36f,93,2.0,273.85,3,1,1,31,about_to_sleep,"[ERKEK, KADIN, AKTIFSPOR]"
57005c42-9dc2-11e9-9897-000d3a38a36f,33,2.0,442.99,5,1,2,51,new_customers,"[AKTIFCOCUK, COCUK]"
578ca62a-a501-11e9-a2fc-000d3a38a36f,92,2.0,289.98,3,1,1,31,about_to_sleep,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
57936e2a-a875-11e9-a2fc-000d3a38a36f,351,12.0,1147.82,1,5,5,15,cant_loose,[ERKEK]
57ecf1ca-5b53-11ea-a15c-000d3a38a36f,129,3.0,633.87,3,2,3,32,about_to_sleep,"[ERKEK, KADIN]"
57f36b44-5bc7-11ea-9e12-000d3a38a36f,118,3.0,612.49,3,2,3,32,about_to_sleep,"[AKTIFCOCUK, AKTIFSPOR]"
58021460-a118-11e9-a2fc-000d3a38a36f,25,2.0,207.98000000000002,5,1,1,51,new_customers,"[AKTIFCOCUK, ERKEK, COCUK, KADIN]"
580e741c-28ef-11ea-b87a-000d3a38a36f,129,2.0,171.98,3,1,1,31,about_to_sleep,"[AKTIFCOCUK, COCUK]"
58645f70-9ef8-11e9-9897-000d3a38a36f,219,13.0,1289.24,2,5,5,25,cant_loose,[COCUK]
58973fe0-a94c-11e9-a2fc-000d3a38a36f,240,11.0,1091.83,1,5,5,15,cant_loose,"[AKTIFCOCUK, AKTIFSPOR]"
58d8f95a-2905-11eb-b280-000d3a38a36f,127,3.0,370.85,3,2,2,32,about_to_sleep,"[AKTIFCOCUK, COCUK]"
59228168-2f0c-11ea-8467-000d3a38a36f,332,7.0,395.61,1,5,2,15,cant_loose,"[ERKEK, AKTIFSPOR]"
595a4efe-a910-11e9-a2fc-000d3a38a36f,187,20.0,2380.6499999999996,2,5,5,25,cant_loose,"[AKTIFCOCUK, COCUK]"
598777a4-1c00-11ea-ac4f-000d3a38a36f,126,3.0,404.97,3,2,2,32,about_to_sleep,"[ERKEK, AKTIFSPOR]"
59989f6c-12d1-11ea-a001-000d3a38a36f,25,2.0,239.97,5,1,1,51,new_customers,[ERKEK]
59b17120-2d68-11ea-827e-000d3a38a36f,121,2.0,336.95,3,1,2,31,about_to_sleep,"[ERKEK, AKTIFSPOR]"
5a07efce-7056-11ea-b40c-000d3a38a36f,30,2.0,554.13,5,1,3,51,new_customers,[ERKEK]
5a1f7f00-ac79-11e9-a2fc-000d3a38a36f,23,2.0,207.98,5,1,1,51,new_customers,"[ERKEK, KADIN, AKTIFSPOR]"
5a351e90-b984-11eb-a757-000d3a38a36f,13,2.0,903.97,5,1,4,51,new_customers,"[ERKEK, AKTIFSPOR]"
5abe3380-1384-11ea-a001-000d3a38a36f,107,3.0,666.9300000000001,3,2,4,32,about_to_sleep,"[ERKEK, COCUK]"
5ae04a6c-5bb7-11ea-9dc3-000d3a38a36f,145,2.0,399.94,3,1,2,31,about_to_sleep,[AKTIFCOCUK]
5b010dc6-9de7-11e9-9897-000d3a38a36f,147,8.0,2774.76,2,5,5,25,cant_loose,"[ERKEK, COCUK, KADIN]"
5b238ee6-2bef-11ea-91ab-000d3a38a36f,102,2.0,374.98,3,1,2,31,about_to_sleep,[ERKEK]
5b2af22c-a827-11e9-a2fc-000d3a38a36f,100,2.0,290.87,3,1,1,31,about_to_sleep,"[ERKEK, AKTIFSPOR]"
5b6adeac-b728-11eb-801d-000d3a38a36f,5,2.0,327.96999999999997,5,1,2,51,new_customers,"[COCUK, KADIN]"
5bb6eb9e-25de-11ea-8e1c-000d3a38a36f,26,2.0,265.68,5,1,1,51,new_customers,"[AKTIFCOCUK, ERKEK, COCUK, KADIN]"
5bc3c016-a0c9-11e9-a2fc-000d3a38a36f,143,2.0,424.92999999999995,3,1,2,31,about_to_sleep,[ERKEK]
5bc87a7c-9de8-11e9-9897-000d3a38a36f,254,7.0,797.3199999999999,1,5,4,15,cant_loose,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
5bcb9f78-af67-11e9-a2fc-000d3a38a36f,127,3.0,1028.6100000000001,3,2,5,32,about_to_sleep,"[AKTIFCOCUK, KADIN]"
5bfbaca4-99c2-11ea-a274-000d3a38a36f,133,3.0,525.94,3,2,3,32,about_to_sleep,"[AKTIFCOCUK, KADIN, AKTIFSPOR]"
5c399384-c5c8-11ea-8698-000d3a38a36f,106,3.0,434.95,3,2,2,32,about_to_sleep,"[ERKEK, AKTIFSPOR]"
5c4b88c2-5274-11ea-956d-000d3a38a36f,90,3.0,274.84000000000003,3,2,1,32,about_to_sleep,"[ERKEK, KADIN, AKTIFSPOR]"
5c57c506-a851-11e9-a2fc-000d3a38a36f,197,11.0,2650.84,2,5,5,25,cant_loose,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]"
5c69415c-a525-11e9-a2fc-000d3a38a36f,324,7.0,1105.63,1,5,5,15,cant_loose,"[COCUK, KADIN]"
5c82357a-1a48-11ea-941b-000d3a38a36f,136,2.0,419.97,3,1,2,31,about_to_sleep,[ERKEK]
5c85e680-b0e8-11e9-9757-000d3a38a36f,125,3.0,429.95,3,2,2,32,about_to_sleep,[COCUK]
5c8b750a-97c4-11ea-9d91-000d3a38a36f,124,3.0,648.35,3,2,3,32,about_to_sleep,[ERKEK]
5cb036ca-a4f8-11e9-a2fc-000d3a38a36f,187,14.0,2318.0299999999997,2,5,5,25,cant_loose,"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]"
5cc3d87c-0a57-11eb-8ffc-000d3a38a36f,7,2.0,454.93999999999994,5,1,2,51,new_customers,"[ERKEK, AKTIFSPOR]"
5ccd2e68-1372-11ea-a001-000d3a38a36f,234,7.0,789.6700000000001,1,5,4,15,cant_loose,"[COCUK, KADIN]"
5cd03338-5b2a-11ea-a129-000d3a38a36f,91,2.0,173.20999999999998,3,1,1,31,about_to_sleep,[ERKEK]
5ce88140-9ee7-11e9-9897-000d3a38a36f,96,3.0,376.94,3,2,2,32,about_to_sleep,"[ERKEK, COCUK, KADIN]"
5cfba532-29d3-11ea-87cc-000d3a38a36f,94,3.0,751.63,3,2,4,32,about_to_sleep,"[AKTIFCOCUK, ERKEK, COCUK, KADIN]"
5d4f00da-a1fa-11e9-a2fc-000d3a38a36f,16,2.0,99.97999999999999,5,1,1,51,new_customers,"[COCUK, AKTIFSPOR]"
5d4fd4b8-af17-11e9-a2fc-000d3a38a36f,4,2.0,440.64,5,1,2,51,new_customers,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]"
5d58c27a-1ad9-11ea-98d5-000d3a38a36f,138,2.0,279.96999999999997,3,1,1,31,about_to_sleep,[ERKEK]
5d622bdc-a1c4-11e9-a2fc-000d3a38a36f,32,2.0,324.97,5,1,2,51,new_customers,[ERKEK]
5d70a902-a848-11e9-a2fc-000d3a38a36f,88,3.0,476.81,3,2,3,32,about_to_sleep,[COCUK]
5d771322-b032-11e9-9757-000d3a38a36f,182,15.0,2097.8399999999997,2,5,5,25,cant_loose,"[ERKEK, COCUK]"
5d9bc584-e531-11ea-b769-000d3a38a36f,31,2.0,935.36,5,1,4,51,new_customers,"[ERKEK, COCUK]"
5da5f804-b01e-11e9-9757-000d3a38a36f,150,9.0,844.82,2,5,4,25,cant_loose,[AKTIFCOCUK]
5ddd74bc-a418-11e9-a2fc-000d3a38a36f,7,2.0,217.97,5,1,1,51,new_customers,"[ERKEK, AKTIFSPOR]"
5df4b840-a727-11e9-a2fc-000d3a38a36f,167,22.0,1920.84,2,5,5,25,cant_loose,"[AKTIFCOCUK, COCUK, AKTIFSPOR]"
5e1830d8-9e24-11e9-9897-000d3a38a36f,145,3.0,468.47,3,2,3,32,about_to_sleep,[COCUK]
5e8c37be-1ef6-11ea-81ff-000d3a38a36f,120,3.0,527.9399999999999,3,2,3,32,about_to_sleep,"[ERKEK, AKTIFSPOR]"
5ec75e46-af9f-11e9-a2fc-000d3a38a36f,197,7.0,1183.53,2,5,5,25,cant_loose,"[ERKEK, AKTIFSPOR]"
5edd4a7e-6473-11ea-a507-000d3a38a36f,12,2.0,220.85999999999999,5,1,1,51,new_customers,"[COCUK, KADIN]"
5ee23224-ad83-11ea-b736-000d3a38a36f,7,2.0,1262.21,5,1,5,51,new_customers,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
5f26a95a-5431-11ea-b1db-000d3a38a36f,26,2.0,394.45000000000005,5,1,2,51,new_customers,"[AKTIFCOCUK, COCUK]"
5f43fe7e-ad6f-11e9-a2fc-000d3a38a36f,272,15.0,972.0,1,5,4,15,cant_loose,[ERKEK]
5f4ace46-ad12-11e9-a2fc-000d3a38a36f,88,2.0,179.98,3,1,1,31,about_to_sleep,[ERKEK]
5f4f4984-adef-11e9-a2fc-000d3a38a36f,86,2.0,357.47,3,1,2,31,about_to_sleep,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
5f510524-3243-11eb-9088-000d3a38a36f,102,2.0,216.48,3,1,1,31,about_to_sleep,[ERKEK]
5fa083d4-4d0a-11ea-a626-000d3a38a36f,123,2.0,215.01000000000002,3,1,1,31,about_to_sleep,[COCUK]
5fb00adc-ac26-11e9-a2fc-000d3a38a36f,121,2.0,559.97,3,1,3,31,about_to_sleep,"[ERKEK, KADIN, AKTIFSPOR]"
5fca4bd4-e0ac-11ea-b5cd-000d3a38a36f,23,2.0,338.94,5,1,2,51,new_customers,"[COCUK, AKTIFSPOR]"
5fe1e444-a8e8-11e9-a2fc-000d3a38a36f,364,14.0,1202.74,1,5,5,15,cant_loose,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]"
5fe84ef4-a246-11e9-a2fc-000d3a38a36f,25,2.0,343.92,5,1,2,51,new_customers,"[ERKEK, KADIN]"
5fef1e6e-b05b-11e9-9757-000d3a38a36f,273,7.0,868.8799999999999,1,5,4,15,cant_loose,[ERKEK]
601627f6-6d8e-11eb-99c4-000d3a38a36f,109,2.0,189.09,3,1,1,31,about_to_sleep,"[AKTIFCOCUK, AKTIFSPOR]"
606fc8a2-9ee0-11e9-9897-000d3a38a36f,247,9.0,935.65,1,5,4,15,cant_loose,"[ERKEK, KADIN]"
607f3e8e-4a9e-11eb-806e-000d3a38a36f,101,2.0,233.46999999999997,3,1,1,31,about_to_sleep,[ERKEK]
60810286-a979-11e9-a2fc-000d3a38a36f,236,8.0,842.92,1,5,4,15,cant_loose,[COCUK]
608fe71c-b01b-11e9-9757-000d3a38a36f,163,8.0,1631.74,2,5,5,25,cant_loose,[COCUK]
60b6f656-9f52-11e9-9897-000d3a38a36f,112,2.0,325.78,3,1,2,31,about_to_sleep,[COCUK]
60c478f4-186e-11ea-9213-000d3a38a36f,24,2.0,1192.19,5,1,5,51,new_customers,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
60c78778-a9de-11e9-a2fc-000d3a38a36f,106,2.0,449.98,3,1,2,31,about_to_sleep,"[ERKEK, KADIN]"
61033cca-66ec-11ea-82da-000d3a38a36f,18,2.0,448.68,5,1,2,51,new_customers,"[ERKEK, KADIN]"
611a7084-9e56-11e9-9897-000d3a38a36f,106,2.0,139.98,3,1,1,31,about_to_sleep,[ERKEK]
612afa3c-6479-11ea-a507-000d3a38a36f,145,2.0,346.66,3,1,2,31,about_to_sleep,"[ERKEK, COCUK, AKTIFSPOR]"
6140b668-abdf-11e9-a2fc-000d3a38a36f,201,7.0,725.74,2,5,4,25,cant_loose,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
6201d566-a949-11e9-a2fc-000d3a38a36f,187,11.0,1272.65,2,5,5,25,cant_loose,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
626b0be4-d6ee-11e9-93bc-000d3a38a36f,165,8.0,889.8100000000001,2,5,4,25,cant_loose,"[ERKEK, COCUK]"
6291a010-abd3-11e9-a2fc-000d3a38a36f,140,3.0,260.96,3,2,1,32,about_to_sleep,[ERKEK]
62a7fbcc-aa1a-11e9-a2fc-000d3a38a36f,368,10.0,1293.3700000000001,1,5,5,15,cant_loose,"[AKTIFCOCUK, ERKEK, COCUK]"
62b6f2a6-a1ac-11e9-a2fc-000d3a38a36f,109,2.0,204.98,3,1,1,31,about_to_sleep,"[AKTIFCOCUK, ERKEK, COCUK]"
62c43294-0157-11ea-a5e8-000d3a38a36f,195,10.0,1707.16,2,5,5,25,cant_loose,"[ERKEK, AKTIFSPOR]"
63499274-9e0e-11e9-9897-000d3a38a36f,31,2.0,440.40999999999997,5,1,2,51,new_customers,"[AKTIFCOCUK, COCUK, KADIN]"
6364b270-ab1f-11e9-a2fc-000d3a38a36f,149,8.0,853.57,2,5,4,25,cant_loose,"[AKTIFCOCUK, KADIN, AKTIFSPOR]"
638d9cce-afef-11e9-9757-000d3a38a36f,152,7.0,946.5300000000001,2,5,4,25,cant_loose,[ERKEK]
63e09d12-269a-11ea-b9a0-000d3a38a36f,14,2.0,197.47,5,1,1,51,new_customers,[AKTIFCOCUK]
64217960-aabf-11e9-a2fc-000d3a38a36f,356,9.0,981.9,1,5,4,15,cant_loose,[AKTIFCOCUK]
6467d33c-5b28-11ea-bd7b-000d3a38a36f,20,2.0,469.47,5,1,3,51,new_customers,"[ERKEK, AKTIFSPOR]"
6481e932-a9a5-11e9-a2fc-000d3a38a36f,156,21.0,2881.05,2,5,5,25,cant_loose,[ERKEK]
64c0509c-1aec-11ea-98d5-000d3a38a36f,145,2.0,259.98,3,1,1,31,about_to_sleep,"[COCUK, AKTIFSPOR]"
64c92dde-af2b-11e9-a2fc-000d3a38a36f,124,3.0,338.85,3,2,2,32,about_to_sleep,"[AKTIFCOCUK, COCUK, KADIN]"
64cdf6f8-abe7-11e9-a2fc-000d3a38a36f,296,8.0,900.0600000000001,1,5,4,15,cant_loose,"[ERKEK, COCUK, KADIN]"
64d82392-e7c0-11ea-8f44-000d3a38a36f,26,2.0,290.49,5,1,1,51,new_customers,"[AKTIFCOCUK, AKTIFSPOR]"
64e38764-6386-11ea-a6dc-000d3a38a36f,126,2.0,152.98,3,1,1,31,about_to_sleep,"[ERKEK, KADIN, AKTIFSPOR]"
6513b3b8-5318-11ea-acd3-000d3a38a36f,136,2.0,237.01,3,1,1,31,about_to_sleep,[ERKEK]
6525e508-aace-11e9-a2fc-000d3a38a36f,119,2.0,489.98,3,1,3,31,about_to_sleep,"[COCUK, KADIN]"
655a8148-a7f7-11e9-a2fc-000d3a38a36f,200,18.0,1997.49,2,5,5,25,cant_loose,"[ERKEK, KADIN, AKTIFSPOR]"
656a7eea-adf6-11e9-a2fc-000d3a38a36f,140,2.0,475.92,3,1,3,31,about_to_sleep,"[COCUK, AKTIFSPOR]"
65781176-52f2-11ea-9ade-000d3a38a36f,25,2.0,354.2,5,1,2,51,new_customers,"[ERKEK, AKTIFSPOR]"
658cc8e6-aef1-11e9-a2fc-000d3a38a36f,240,9.0,635.9300000000001,1,5,3,15,cant_loose,"[AKTIFCOCUK, ERKEK, KADIN]"
659f6860-a524-11e9-a2fc-000d3a38a36f,240,17.0,2987.0299999999997,1,5,5,15,cant_loose,"[ERKEK, KADIN]"
65a056c4-5287-11ea-8850-000d3a38a36f,115,3.0,312.44,3,2,2,32,about_to_sleep,"[COCUK, KADIN]"
65bb069e-21d2-11ea-9618-000d3a38a36f,141,2.0,110.97999999999999,3,1,1,31,about_to_sleep,"[AKTIFCOCUK, COCUK, KADIN]"
65c36fbe-ac25-11e9-a2fc-000d3a38a36f,278,11.0,1918.7199999999998,1,5,5,15,cant_loose,"[COCUK, KADIN, AKTIFSPOR]"
665a8bf4-abfa-11e9-a2fc-000d3a38a36f,252,9.0,1266.39,1,5,5,15,cant_loose,[ERKEK]
66aca5b2-6160-11ea-8dd8-000d3a38a36f,87,2.0,155.85000000000002,3,1,1,31,about_to_sleep,"[COCUK, AKTIFSPOR]"
66edb316-2774-11ea-aaaa-000d3a38a36f,141,3.0,348.59000000000003,3,2,2,32,about_to_sleep,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
671194a6-62d5-11ea-9861-000d3a38a36f,14,2.0,480.45000000000005,5,1,3,51,new_customers,"[COCUK, AKTIFSPOR]"
6713434c-9808-11ea-9d91-000d3a38a36f,98,3.0,541.42,3,2,3,32,about_to_sleep,"[ERKEK, KADIN, AKTIFSPOR]"
671cbaee-a4fa-11eb-aa3b-000d3a299ebf,240,20.0,1874.43,1,5,5,15,cant_loose,"[ERKEK, KADIN, AKTIFSPOR]"
672256be-256e-11ea-b1c8-000d3a38a36f,29,2.0,214.97,5,1,1,51,new_customers,"[COCUK, KADIN, AKTIFSPOR]"
67266024-9bc9-11eb-9c47-000d3a38a36f,29,2.0,295.37,5,1,1,51,new_customers,[AKTIFCOCUK]
6754e360-ad9e-11e9-a2fc-000d3a38a36f,332,11.0,1369.19,1,5,5,15,cant_loose,"[ERKEK, KADIN, AKTIFSPOR]"
67618afa-a544-11e9-a2fc-000d3a38a36f,214,9.0,539.91,2,5,3,25,cant_loose,"[COCUK, KADIN]"
676521a6-1fd8-11ea-87bf-000d3a38a36f,105,2.0,389.96,3,1,2,31,about_to_sleep,[ERKEK]
676783ee-f7ea-11e9-841e-000d3a38a36f,106,3.0,509.61,3,2,3,32,about_to_sleep,[COCUK]
676b427e-71f9-11eb-aa44-000d3a38a36f,107,2.0,339.97,3,1,2,31,about_to_sleep,"[AKTIFCOCUK, COCUK]"
6770946c-8f0a-11eb-8cb8-000d3a38a36f,30,2.0,154.95999999999998,5,1,1,51,new_customers,"[ERKEK, KADIN]"
67756d10-b14a-11e9-9757-000d3a38a36f,170,8.0,1348.58,2,5,5,25,cant_loose,"[ERKEK, AKTIFSPOR]"
677ec0b0-a1c6-11e9-a2fc-000d3a38a36f,120,3.0,186.47,3,2,1,32,about_to_sleep,[AKTIFCOCUK]
6792a6ae-a71e-11e9-a2fc-000d3a38a36f,238,21.0,3016.6499999999996,1,5,5,15,cant_loose,"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]"
679d7596-2a1a-11ea-99b3-000d3a38a36f,24,2.0,283.98,5,1,1,51,new_customers,"[ERKEK, KADIN, AKTIFSPOR]"
67ae927c-5b39-11ea-9426-000d3a38a36f,28,2.0,189.89000000000001,5,1,1,51,new_customers,"[AKTIFCOCUK, KADIN]"
67b251d6-1a58-11ea-941b-000d3a38a36f,154,10.0,2262.9,2,5,5,25,cant_loose,"[ERKEK, COCUK]"
67e03986-8496-11ea-80af-000d3a38a36f,247,15.0,1915.52,1,5,5,15,cant_loose,[ERKEK]
67f9acb8-a71a-11e9-a2fc-000d3a38a36f,335,16.0,1698.28,1,5,5,15,cant_loose,"[COCUK, KADIN]"
67fc1c74-13ca-11ea-a001-000d3a38a36f,32,2.0,229.98000000000002,5,1,1,51,new_customers,[COCUK]
67fc9f46-5b37-11ea-ad99-000d3a38a36f,114,2.0,229.96999999999997,3,1,1,31,about_to_sleep,[ERKEK]
683e7d4e-1212-11ea-a001-000d3a38a36f,145,2.0,150.96,3,1,1,31,about_to_sleep,[ERKEK]
68426816-43e8-11ea-8b43-000d3a38a36f,140,2.0,399.96,3,1,2,31,about_to_sleep,[ERKEK]
68bb698c-1206-11ea-916f-000d3a38a36f,119,3.0,659.81,3,2,3,32,about_to_sleep,"[COCUK, KADIN]"
68cf9fca-2d89-11eb-8062-000d3a299ebf,118,2.0,403.71,3,1,2,31,about_to_sleep,"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]"
68d101ce-9740-11ea-a9c8-000d3a38a36f,324,11.0,1021.8699999999999,1,5,5,15,cant_loose,"[AKTIFCOCUK, KADIN]"
68e4a222-27fc-11eb-8a9b-000d3a38a36f,17,2.0,330.21000000000004,5,1,2,51,new_customers,[ERKEK]
69210962-564a-11ea-b9b9-000d3a38a36f,107,3.0,290.11,3,2,1,32,about_to_sleep,"[COCUK, KADIN]"
694973cc-d623-11e9-93bc-000d3a38a36f,102,3.0,400.94,3,2,2,32,about_to_sleep,"[AKTIFCOCUK, KADIN]"
6955ef54-f8eb-11e9-b138-000d3a38a36f,123,3.0,251.47,3,2,1,32,about_to_sleep,"[ERKEK, KADIN, AKTIFSPOR]"
6992a954-afc5-11e9-9757-000d3a38a36f,14,2.0,250.87,5,1,1,51,new_customers,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
69a6cf30-252a-11ea-bf27-000d3a38a36f,145,3.0,709.23,3,2,4,32,about_to_sleep,[AKTIFCOCUK]
69fc3c42-13cb-11ea-a001-000d3a38a36f,135,3.0,237.96,3,2,1,32,about_to_sleep,"[AKTIFCOCUK, KADIN]"
6a138f62-d71e-11e9-93bc-000d3a38a36f,178,7.0,1021.26,2,5,5,25,cant_loose,"[ERKEK, KADIN, AKTIFSPOR]"
6a2a8ff2-a9d6-11e9-a2fc-000d3a38a36f,267,7.0,1050.53,1,5,5,15,cant_loose,[ERKEK]
6a2b71d6-255b-11eb-872a-000d3a38a36f,5,2.0,365.86,5,1,2,51,new_customers,"[AKTIFCOCUK, ERKEK, COCUK, AKTIFSPOR]"
6a2de32e-aa0c-11e9-a2fc-000d3a38a36f,188,12.0,1982.78,2,5,5,25,cant_loose,"[COCUK, AKTIFSPOR]"
6a378636-9b9c-11ea-a27a-000d3a38a36f,89,3.0,374.32000000000005,3,2,2,32,about_to_sleep,"[ERKEK, KADIN]"
6a528e60-a717-11e9-a2fc-000d3a38a36f,110,3.0,360.85,3,2,2,32,about_to_sleep,"[AKTIFCOCUK, COCUK, KADIN]"
6a5bf47c-ae98-11e9-a2fc-000d3a38a36f,253,9.0,1045.31,1,5,5,15,cant_loose,[ERKEK]
6a7a627a-af03-11e9-a2fc-000d3a38a36f,186,9.0,1458.81,2,5,5,25,cant_loose,[AKTIFCOCUK]
6ac2ee14-11e1-11ea-b630-000d3a38a36f,186,8.0,949.59,2,5,4,25,cant_loose,"[ERKEK, KADIN]"
6af529f0-5b39-11ea-991c-000d3a38a36f,290,7.0,1568.63,1,5,5,15,cant_loose,"[AKTIFCOCUK, COCUK]"
6b0b79f0-45d8-11eb-806e-000d3a38a36f,114,2.0,359.89,3,1,2,31,about_to_sleep,"[AKTIFCOCUK, AKTIFSPOR]"
6b64067c-9810-11ea-9d91-000d3a38a36f,14,2.0,589.48,5,1,3,51,new_customers,[ERKEK]
6b6b76be-210a-11ea-b50a-000d3a38a36f,96,2.0,219.95999999999998,3,1,1,31,about_to_sleep,[ERKEK]
6b743e52-3da2-11ea-9e19-000d3a38a36f,270,22.0,2314.77,1,5,5,15,cant_loose,"[ERKEK, KADIN, AKTIFSPOR]"
6b9daa78-a0f7-11e9-a2fc-000d3a38a36f,139,2.0,398.99,3,1,2,31,about_to_sleep,[COCUK]
6bad3614-aa66-11e9-a2fc-000d3a38a36f,86,2.0,92.98,3,1,1,31,about_to_sleep,[ERKEK]
6bb61316-5bd6-11ea-8cde-000d3a38a36f,98,2.0,175.48,3,1,1,31,about_to_sleep,[COCUK]
6bf3c54c-5b9c-11ea-a21d-000d3a38a36f,324,10.0,2589.8,1,5,5,15,cant_loose,"[AKTIFCOCUK, AKTIFSPOR]"
6c167066-aa70-11e9-a2fc-000d3a38a36f,247,8.0,860.41,1,5,4,15,cant_loose,"[ERKEK, KADIN]"
6c1d0538-d636-11e9-93bc-000d3a38a36f,145,3.0,537.95,3,2,3,32,about_to_sleep,"[AKTIFCOCUK, COCUK, KADIN]"
6c2d580a-b4e0-11ea-a78c-000d3a38a36f,126,2.0,357.90999999999997,3,1,2,31,about_to_sleep,[AKTIFCOCUK]
6c354290-530b-11ea-acd3-000d3a38a36f,235,8.0,1076.46,1,5,5,15,cant_loose,[ERKEK]
6ca17860-21d3-11eb-99f8-000d3a38a36f,110,3.0,401.36,3,2,2,32,about_to_sleep,"[ERKEK, AKTIFSPOR]"
6cd9cf4e-add0-11e9-a2fc-000d3a38a36f,110,2.0,349.98,3,1,2,31,about_to_sleep,"[ERKEK, KADIN, AKTIFSPOR]"
6cdcfddc-43e8-11ea-8b43-000d3a38a36f,23,2.0,382.98,5,1,2,51,new_customers,"[AKTIFCOCUK, AKTIFSPOR]"
6cf23020-af83-11e9-a2fc-000d3a38a36f,113,2.0,171.18,3,1,1,31,about_to_sleep,"[ERKEK, KADIN]"
6cf821a0-1e2e-11ea-8bf2-000d3a38a36f,109,2.0,174.98000000000002,3,1,1,31,about_to_sleep,"[AKTIFCOCUK, ERKEK, COCUK]"
6d07ccc2-a110-11e9-a2fc-000d3a38a36f,136,2.0,111.97999999999999,3,1,1,31,about_to_sleep,"[ERKEK, AKTIFSPOR]"
6d14119c-aba8-11e9-a2fc-000d3a38a36f,174,9.0,724.35,2,5,4,25,cant_loose,"[ERKEK, KADIN, AKTIFSPOR]"
6d285c64-5e73-11ea-be5b-000d3a38a36f,221,8.0,1114.8,2,5,5,25,cant_loose,[ERKEK]
6d8f68cc-2c06-11ea-91ab-000d3a38a36f,321,10.0,921.64,1,5,4,15,cant_loose,"[AKTIFCOCUK, ERKEK, AKTIFSPOR]"
6da3090c-5426-11ea-b1db-000d3a38a36f,95,3.0,269.38,3,2,1,32,about_to_sleep,"[AKTIFCOCUK, COCUK, AKTIFSPOR]"
6dcd4faa-9f9a-11e9-a2fc-000d3a38a36f,133,3.0,922.97,3,2,4,32,about_to_sleep,[COCUK]
6ddcaf78-1956-11ea-b6a2-000d3a38a36f,210,9.0,1908.9,2,5,5,25,cant_loose,"[COCUK, KADIN, AKTIFSPOR]"
6e020780-7ae1-11eb-8460-000d3a38a36f,85,3.0,371.94,3,2,2,32,about_to_sleep,"[ERKEK, AKTIFSPOR]"
6e2d69a8-bc9e-11eb-8ef5-000d3a38a36f,5,2.0,286.1,5,1,1,51,new_customers,"[ERKEK, KADIN]"
6e374240-15e0-11ea-aa74-000d3a38a36f,284,7.0,987.56,1,5,4,15,cant_loose,[ERKEK]
6e6b749e-2313-11ea-8523-000d3a38a36f,98,3.0,1361.96,3,2,5,32,about_to_sleep,"[COCUK, AKTIFSPOR]"
6e74c236-670d-11ea-9d38-000d3a38a36f,144,3.0,830.8,3,2,4,32,about_to_sleep,[ERKEK]
6ea2582e-de1c-11e9-957d-000d3a38a36f,283,10.0,3470.87,1,5,5,15,cant_loose,"[AKTIFCOCUK, COCUK, AKTIFSPOR]"
6ebf7bc2-a77e-11e9-a2fc-000d3a38a36f,339,8.0,950.62,1,5,4,15,cant_loose,"[COCUK, KADIN]"
